x,y,gene,cell_truth,is_noise_truth
103.399004,49.773828,Pdgfra,22,false
15.837310,129.883893,Sox10,49,false
33.693854,108.650900,Aldoc,42,false
109.156864,92.637267,Slc17a7,38,false
46.967562,25.294429,Slc17a7,11,false
15.935202,145.111110,Slc17a7,57,false
64.365655,32.682724,Pdgfra,12,false
29.398952,128.461749,Slc17a7,50,false
53.330124,5.860334,Ttr,3,false
54.563690,51.961135,Aldoc,19,false
142.478302,67.809246,Slc17a7,32,false
110.711017,69.049767,Aldoc,30,false
68.897449,125.959726,Gad1,52,false
86.793715,95.180430,Gad1,37,false
47.486160,51.213384,Gad1,19,false
12.111842,13.211094,Ttr,1,false
144.046580,32.513908,Gad1,16,false
6.779219,91.666910,Aldoc,33,false
46.388847,105.603956,Gad1,43,false
68.499712,9.569461,Gad1,4,false
48.048844,70.114681,Pdgfra,27,false
11.266071,105.561672,Slc17a7,41,false
100.797311,9.583420,Aldoc,6,false
123.923368,14.776390,Pdgfra,7,false
66.550472,128.852685,Pdgfra,52,false
51.487091,126.645970,Aldoc,51,false
61.312840,9.246465,Gad1,0,true
128.073230,69.004949,Gad1,31,false
144.256582,123.380844,Slc17a7,56,false
109.069961,14.434999,Pdgfra,6,false
107.943620,104.763931,Aldoc,46,false
88.083745,43.298106,Sox10,0,true
13.149361,146.313530,Aldoc,57,false
86.204653,123.635183,Slc17a7,53,false
50.134466,107.039027,Slc17a7,43,false
11.905102,128.757139,Slc17a7,49,false
102.272256,9.276394,Sox10,6,false
141.818860,29.982482,Gad1,16,false
32.857002,148.972162,Ttr,58,false
127.896762,63.992372,Gad1,31,false
9.062401,120.532864,Ttr,0,true
144.590930,107.891209,Aldoc,48,false
147.699597,104.790469,Slc17a7,48,false
48.641738,123.155042,Gad1,51,false
84.966041,53.891933,Sox10,21,false
124.625778,49.541889,Slc17a7,23,false
50.266104,105.323922,Gad1,43,false
92.225541,105.702915,Pdgfra,45,false
127.354861,33.086044,Aldoc,15,false
35.243181,112.230052,Aldoc,42,false
87.982820,87.765144,Gad1,37,false
51.948991,12.383202,Sox10,3,false
123.790137,29.189933,Aldoc,15,false
25.215355,30.856442,Pdgfra,10,false
14.258896,104.267841,Slc17a7,41,false
131.462847,108.731303,Aldoc,47,false
74.280071,147.162208,Sox10,0,true
5.951251,123.935029,Sox10,0,true
31.453716,53.985449,Aldoc,18,false
50.382147,46.854981,Gad1,19,false
13.968883,150.648591,Aldoc,57,false
108.178126,86.846795,Slc17a7,38,false
42.604606,104.914568,Gad1,43,false
45.321528,66.592363,Aldoc,27,false
131.723980,15.015776,Gad1,7,false
66.209614,86.706599,Sox10,36,false
8.678849,108.998572,Pdgfra,41,false
70.397476,88.710279,Pdgfra,36,false
10.669349,32.091242,Aldoc,9,false
53.687634,152.504266,Ttr,59,false
64.060729,34.357916,Aldoc,12,false
121.507784,87.135871,Pdgfra,39,false
68.856061,51.035165,Pdgfra,20,false
83.568502,112.577449,Aldoc,45,false
94.215743,71.721832,Slc17a7,29,false
68.446282,106.159601,Slc17a7,44,false
129.502917,109.812993,Slc17a7,47,false
34.178359,72.092251,Pdgfra,0,true
17.355954,51.980510,Slc17a7,0,true
8.461596,29.448564,Slc17a7,9,false
25.434673,50.923819,Pdgfra,18,false
24.363333,70.380723,Slc17a7,26,false
52.399929,67.425845,Sox10,27,false
31.704680,122.593666,Ttr,50,false
84.256712,88.869634,Gad1,37,false
35.005935,54.802717,Slc17a7,18,false
10.932020,28.387265,Ttr,9,false
32.065350,129.205885,Slc17a7,50,false
73.948328,108.633984,Pdgfra,44,false
125.567336,72.332036,Gad1,31,false
25.419620,78.182178,Ttr,0,true
147.793261,92.548134,Ttr,0,true
145.355402,72.487163,Gad1,32,false
51.423599,69.514271,Sox10,27,false
145.703962,31.230472,Slc17a7,16,false
9.393127,106.981262,Gad1,41,false
7.418669,103.071269,Ttr,41,false
9.253402,129.469617,Gad1,49,false
148.113347,43.893284,Ttr,0,true
125.045095,63.173850,Gad1,31,false
125.908192,48.064792,Pdgfra,23,false
47.091781,146.877497,Slc17a7,59,false
126.546056,71.401553,Sox10,31,false
67.255787,29.059247,Pdgfra,12,false
142.089868,12.760556,Slc17a7,8,false
85.324554,92.164593,Slc17a7,0,true
125.019631,69.028091,Gad1,31,false
145.747466,32.783054,Gad1,16,false
51.261259,103.140158,Gad1,43,false
28.579331,80.384772,Pdgfra,0,true
33.689386,31.743651,Gad1,10,false
91.033943,5.892141,Ttr,5,false
33.726076,51.043401,Aldoc,18,false
71.735412,36.487984,Aldoc,12,false
10.477268,73.881226,Sox10,25,false
72.344422,51.180041,Slc17a7,20,false
66.959413,146.153487,Aldoc,60,false
111.511533,30.629570,Slc17a7,14,false
144.654337,103.473381,Aldoc,48,false
103.880547,51.472728,Gad1,22,false
17.782630,10.153589,Ttr,1,false
15.421541,13.158491,Ttr,0,true
49.658828,122.513958,Ttr,51,false
147.620423,127.025438,Pdgfra,56,false
122.623533,126.923925,Gad1,55,false
24.616003,8.589238,Pdgfra,2,false
90.004316,51.691757,Aldoc,21,false
84.899690,51.074386,Aldoc,21,false
28.243774,104.267196,Ttr,42,false
46.615485,142.765739,Slc17a7,59,false
126.543812,49.190309,Slc17a7,23,false
123.471119,88.164806,Gad1,39,false
12.136471,33.273353,Ttr,9,false
51.013107,145.831593,Slc17a7,59,false
50.431611,85.379019,Gad1,35,false
48.802718,9.260026,Slc17a7,3,false
11.777832,88.982483,Pdgfra,33,false
109.156965,49.017492,Ttr,22,false
70.474457,47.623949,Aldoc,20,false
69.961272,146.601544,Pdgfra,60,false
51.718533,88.311423,Slc17a7,35,false
17.057790,86.802184,Sox10,33,false
124.811548,123.513681,Sox10,55,false
151.148722,69.561438,Pdgfra,32,false
75.593911,31.177023,Aldoc,0,true
30.636615,144.665395,Gad1,58,false
99.220278,87.398146,Aldoc,0,true
122.927561,44.302008,Pdgfra,0,true
67.921878,49.546520,Slc17a7,20,false
10.770511,145.024814,Ttr,57,false
34.444003,69.480694,Aldoc,26,false
89.438776,88.968962,Slc17a7,37,false
108.533427,127.663319,Pdgfra,54,false
13.446576,145.722080,Aldoc,57,false
87.922699,13.433090,Gad1,5,false
10.307031,92.857199,Sox10,33,false
139.107102,88.029967,Slc17a7,40,false
49.759993,6.540299,Sox10,3,false
28.104019,8.655893,Slc17a7,2,false
123.965411,105.822628,Slc17a7,47,false
106.151985,66.879286,Aldoc,30,false
12.408075,66.409253,Gad1,25,false
34.813313,84.988069,Gad1,34,false
10.301278,89.558846,Aldoc,33,false
25.374200,51.185780,Sox10,18,false
11.024471,43.710891,Slc17a7,17,false
32.136455,120.809098,Slc17a7,50,false
48.748743,73.399963,Aldoc,27,false
29.502620,87.896685,Sox10,34,false
12.738189,143.663258,Slc17a7,57,false
87.999297,126.129940,Pdgfra,53,false
92.527812,110.389562,Pdgfra,0,true
30.597163,12.045005,Ttr,2,false
8.057761,50.420475,Aldoc,17,false
126.730342,70.322738,Gad1,31,false
26.451888,69.911446,Gad1,26,false
68.262337,48.854296,Pdgfra,20,false
50.977108,11.078345,Gad1,3,false
145.986254,126.391649,Slc17a7,56,false
15.172332,15.068455,Gad1,1,false
47.928129,67.758031,Gad1,0,true
84.541732,146.610071,Slc17a7,0,true
107.038970,14.127720,Gad1,6,false
28.238984,10.652494,Ttr,2,false
53.348558,48.123045,Gad1,19,false
50.517741,147.352647,Slc17a7,59,false
88.943509,104.936729,Aldoc,45,false
99.553815,130.678150,Gad1,54,false
13.493602,129.948117,Aldoc,49,false
95.376808,50.240976,Gad1,22,false
67.201689,26.405110,Aldoc,12,false
125.730405,127.652027,Gad1,55,false
143.990822,13.326671,Slc17a7,8,false
26.469366,48.495678,Slc17a7,18,false
144.332620,82.829842,Gad1,40,false
29.765641,146.040692,Gad1,58,false
88.808818,107.171395,Aldoc,45,false
11.750877,106.471363,Slc17a7,41,false
88.795308,67.134170,Pdgfra,29,false
121.825426,46.616004,Slc17a7,23,false
63.702781,145.049024,Sox10,60,false
144.437493,126.156148,Ttr,56,false
147.945924,29.045458,Gad1,16,false
123.776259,105.496545,Slc17a7,47,false
105.300667,105.243629,Gad1,46,false
31.001616,51.330865,Ttr,18,false
109.798535,84.790616,Slc17a7,38,false
28.860551,49.186108,Slc17a7,18,false
85.210758,43.478813,Aldoc,21,false
15.687049,30.785668,Aldoc,9,false
104.109489,128.991839,Pdgfra,54,false
25.874640,152.298525,Aldoc,0,true
51.857576,8.407732,Pdgfra,3,false
88.166588,64.727295,Slc17a7,29,false
64.380772,49.239890,Pdgfra,20,false
69.453699,110.586216,Gad1,44,false
28.895972,82.690021,Pdgfra,0,true
85.471191,102.562650,Aldoc,45,false
54.729269,51.742743,Gad1,19,false
45.018209,14.591342,Aldoc,3,false
89.397282,124.698983,Slc17a7,53,false
32.144241,148.212327,Slc17a7,58,false
90.905640,107.742463,Slc17a7,45,false
144.359955,54.232617,Ttr,24,false
87.967503,91.150277,Slc17a7,37,false
88.610381,4.613678,Slc17a7,5,false
70.300897,131.006046,Gad1,52,false
56.163532,88.561019,Slc17a7,35,false
145.077490,103.454992,Gad1,48,false
143.907663,30.868704,Gad1,16,false
49.776328,149.199857,Slc17a7,59,false
54.864250,141.819587,Pdgfra,0,true
45.222470,108.852102,Gad1,43,false
145.574179,53.728979,Aldoc,24,false
28.655990,9.741052,Slc17a7,2,false
142.601130,50.059664,Aldoc,24,false
67.426814,72.720621,Sox10,28,false
122.131157,31.544775,Aldoc,15,false
32.420177,27.049264,Gad1,10,false
127.493601,46.417462,Aldoc,23,false
67.959025,35.417065,Slc17a7,12,false
50.566855,109.824989,Gad1,43,false
7.689974,71.011760,Gad1,25,false
67.987266,128.551445,Gad1,52,false
120.025433,45.750553,Slc17a7,23,false
141.407976,71.289493,Ttr,32,false
13.182753,66.109861,Gad1,25,false
145.970804,38.678701,Gad1,16,false
145.901817,34.639231,Aldoc,16,false
67.187177,73.429953,Slc17a7,28,false
34.575358,104.241129,Ttr,42,false
86.742519,124.585575,Aldoc,53,false
141.838084,102.384707,Aldoc,48,false
127.425135,71.320827,Gad1,31,false
77.243179,85.128969,Slc17a7,36,false
128.851579,88.977278,Aldoc,39,false
11.370823,70.942825,Sox10,25,false
13.686408,143.788048,Aldoc,57,false
128.104843,9.840179,Gad1,7,false
32.592635,50.644541,Sox10,18,false
143.603616,72.518765,Slc17a7,32,false
69.770129,29.940136,Ttr,12,false
25.299778,23.660266,Aldoc,0,true
50.242109,65.492159,Gad1,27,false
105.059127,124.953633,Ttr,54,false
127.259200,88.216117,Aldoc,39,false
133.606361,64.234664,Aldoc,0,true
31.224257,124.788954,Gad1,50,false
139.958607,91.135552,Slc17a7,40,false
32.266028,105.061923,Aldoc,42,false
87.315929,50.009888,Aldoc,21,false
9.220844,67.264662,Gad1,25,false
99.920995,153.929529,Slc17a7,0,true
123.642196,73.760084,Gad1,31,false
14.499768,148.742109,Aldoc,57,false
142.327430,85.063177,Gad1,40,false
8.923075,108.929740,Slc17a7,41,false
48.728591,49.034531,Sox10,19,false
125.771667,16.402250,Ttr,7,false
144.506025,37.982649,Sox10,0,true
31.884884,127.149101,Slc17a7,50,false
90.114162,34.018680,Gad1,13,false
126.944686,77.361740,Sox10,31,false
12.386776,89.916926,Pdgfra,33,false
109.454960,48.125353,Gad1,22,false
86.873618,12.916655,Slc17a7,5,false
55.240077,53.360103,Aldoc,19,false
123.748439,47.135296,Sox10,23,false
86.409272,12.964176,Gad1,5,false
88.828416,25.324822,Gad1,13,false
107.156151,32.915323,Sox10,14,false
11.502197,50.738316,Gad1,17,false
13.708967,68.457625,Pdgfra,25,false
66.145645,149.174407,Pdgfra,60,false
54.926436,89.542498,Slc17a7,35,false
109.918373,49.471867,Gad1,22,false
10.919046,66.472627,Aldoc,25,false
124.738531,54.054016,Slc17a7,23,false
88.841771,33.253030,Gad1,13,false
32.269799,88.285639,Gad1,34,false
143.065998,150.497096,Pdgfra,0,true
145.009887,49.438641,Aldoc,24,false
106.477259,12.728298,Aldoc,6,false
30.965725,148.137051,Gad1,58,false
27.639724,120.829137,Slc17a7,50,false
128.191304,28.264421,Aldoc,15,false
108.261387,88.359399,Slc17a7,38,false
14.231288,68.234657,Gad1,25,false
139.688243,133.345995,Gad1,0,true
31.094339,126.569296,Sox10,50,false
106.280234,14.916073,Sox10,6,false
64.829999,12.870157,Ttr,0,true
72.658732,144.961429,Slc17a7,60,false
12.336193,14.166017,Pdgfra,1,false
29.911597,110.822315,Ttr,42,false
145.602663,10.064091,Slc17a7,8,false
17.329126,88.636203,Aldoc,33,false
47.848030,48.511013,Ttr,19,false
48.620412,48.406194,Gad1,19,false
27.768317,84.303422,Aldoc,34,false
88.822535,66.963050,Aldoc,29,false
67.671518,146.727263,Aldoc,60,false
105.213008,102.684579,Gad1,46,false
70.281206,33.646395,Aldoc,12,false
130.042469,14.173888,Pdgfra,7,false
53.630544,87.476924,Aldoc,35,false
124.751937,122.814203,Gad1,55,false
87.054166,72.041156,Aldoc,29,false
69.946770,108.887391,Slc17a7,44,false
87.480862,48.499087,Aldoc,21,false
11.214815,33.047240,Aldoc,9,false
120.493979,27.038250,Sox10,0,true
142.291192,51.483057,Ttr,24,false
142.400213,107.093526,Pdgfra,48,false
138.703886,13.565767,Slc17a7,8,false
11.380331,17.205208,Gad1,1,false
107.740380,19.749435,Ttr,0,true
12.640130,80.748724,Pdgfra,33,false
50.774863,49.039912,Pdgfra,19,false
144.769680,93.133529,Aldoc,40,false
67.110755,49.019819,Slc17a7,20,false
47.466166,48.551405,Gad1,19,false
128.410981,74.463074,Gad1,31,false
31.246881,142.067053,Gad1,58,false
44.925276,128.703552,Aldoc,51,false
52.948308,103.193477,Aldoc,43,false
150.351869,14.876675,Aldoc,0,true
88.788397,123.746776,Pdgfra,53,false
63.766829,88.953389,Pdgfra,36,false
30.037920,143.997304,Gad1,58,false
54.155847,46.529069,Gad1,19,false
146.062445,52.537144,Pdgfra,0,true
32.529711,31.894633,Gad1,10,false
66.679739,11.361656,Gad1,4,false
103.032614,9.820912,Pdgfra,6,false
10.523040,141.355767,Ttr,57,false
49.233799,126.557139,Aldoc,51,false
15.030596,28.388578,Pdgfra,9,false
48.359228,27.586846,Sox10,11,false
33.019181,119.697588,Slc17a7,50,false
123.591246,32.573619,Aldoc,15,false
88.028243,127.839298,Slc17a7,53,false
105.735052,12.425580,Aldoc,6,false
103.069968,127.416466,Aldoc,54,false
7.349873,10.089941,Ttr,1,false
32.756322,147.014692,Gad1,58,false
65.998610,108.877053,Aldoc,44,false
141.438954,32.222022,Gad1,16,false
144.448574,100.582521,Pdgfra,48,false
53.591070,100.951170,Slc17a7,43,false
86.389549,50.074521,Pdgfra,21,false
146.036064,44.321488,Slc17a7,24,false
15.247877,72.571897,Gad1,25,false
66.005609,7.233767,Gad1,0,true
35.969726,112.274276,Aldoc,42,false
141.594725,65.754133,Pdgfra,32,false
51.309234,89.034191,Slc17a7,35,false
68.427992,123.047278,Pdgfra,52,false
129.520954,11.187991,Pdgfra,7,false
149.490855,48.373850,Aldoc,24,false
124.616990,87.593343,Gad1,39,false
46.693130,11.095886,Pdgfra,3,false
91.533636,125.615360,Slc17a7,53,false
30.019065,12.217020,Slc17a7,2,false
124.588332,65.266747,Sox10,31,false
124.165181,29.922590,Aldoc,15,false
47.282182,28.390614,Aldoc,11,false
126.759875,123.714265,Ttr,55,false
69.827926,25.039754,Aldoc,12,false
124.211027,47.130597,Aldoc,23,false
130.137520,107.693435,Slc17a7,47,false
71.725765,86.451197,Slc17a7,36,false
130.426728,71.172318,Gad1,31,false
8.844223,53.342750,Gad1,17,false
48.301559,65.304879,Gad1,27,false
31.268454,51.934639,Ttr,18,false
140.493077,84.161416,Slc17a7,40,false
50.326229,34.672547,Ttr,11,false
145.167554,30.820826,Gad1,16,false
144.772990,106.077218,Slc17a7,48,false
10.148144,104.282312,Slc17a7,41,false
10.506489,93.046551,Aldoc,33,false
55.007265,144.786605,Slc17a7,59,false
30.712975,74.040062,Slc17a7,26,false
77.945078,124.770322,Aldoc,0,true
117.304194,72.385864,Gad1,0,true
14.857008,49.033392,Slc17a7,17,false
90.917007,125.561388,Slc17a7,53,false
110.127730,107.505076,Aldoc,46,false
9.195494,151.081529,Aldoc,57,false
148.975787,35.475803,Ttr,16,false
55.828300,96.593664,Gad1,0,true
51.777930,30.443499,Slc17a7,11,false
28.749846,70.343315,Sox10,26,false
127.273029,89.222221,Aldoc,39,false
47.048457,125.093295,Pdgfra,51,false
88.966623,14.768312,Sox10,5,false
126.335884,90.297159,Aldoc,39,false
147.067924,48.886295,Aldoc,24,false
8.752661,31.378053,Sox10,9,false
143.667641,68.427462,Slc17a7,32,false
126.304276,71.581508,Gad1,31,false
57.065929,53.691869,Gad1,19,false
69.959230,107.580170,Slc17a7,44,false
121.823073,125.283984,Gad1,55,false
48.703033,30.691190,Slc17a7,11,false
31.188505,11.040775,Sox10,2,false
141.650488,27.003822,Ttr,16,false
112.501959,31.381514,Slc17a7,14,false
7.505241,28.457532,Sox10,9,false
89.645964,114.853799,Aldoc,45,false
25.651281,119.366730,Gad1,0,true
70.480065,130.865806,Gad1,52,false
72.178677,87.890593,Aldoc,36,false
110.968724,32.633447,Ttr,14,false
43.718276,27.453695,Slc17a7,11,false
104.502066,14.563869,Aldoc,6,false
85.553703,12.565845,Ttr,0,true
127.695333,53.028858,Ttr,23,false
107.471145,34.410907,Slc17a7,14,false
145.838196,86.761013,Ttr,40,false
63.415831,126.625364,Aldoc,52,false
52.012322,89.971685,Slc17a7,35,false
106.762104,47.443898,Ttr,22,false
126.701466,29.763493,Pdgfra,15,false
145.683444,50.247134,Slc17a7,24,false
140.688288,11.724016,Slc17a7,8,false
93.863949,32.235795,Slc17a7,13,false
121.696724,85.502132,Pdgfra,39,false
48.451349,146.405270,Slc17a7,59,false
89.091398,68.045480,Sox10,29,false
43.695879,128.900800,Gad1,0,true
125.189002,7.881768,Ttr,7,false
53.912518,49.842792,Gad1,19,false
31.811155,127.659718,Slc17a7,50,false
67.481943,49.133863,Gad1,20,false
123.749467,53.356848,Slc17a7,0,true
72.018022,90.673062,Gad1,36,false
156.915988,98.440362,Slc17a7,0,true
87.436970,69.997647,Sox10,29,false
13.504116,145.702191,Aldoc,57,false
12.523413,104.103883,Slc17a7,41,false
103.458067,52.520540,Pdgfra,22,false
72.979549,29.706919,Aldoc,12,false
52.537225,89.643082,Ttr,35,false
69.591101,127.912682,Aldoc,52,false
106.717075,14.457036,Gad1,6,false
87.550839,46.575962,Aldoc,21,false
147.203654,126.251961,Pdgfra,56,false
142.317650,8.475785,Sox10,0,true
50.738021,91.229822,Slc17a7,35,false
53.161613,68.362500,Aldoc,27,false
69.947415,89.036295,Sox10,36,false
156.961321,46.022917,Aldoc,0,true
35.143564,106.766478,Gad1,42,false
29.222872,27.527052,Aldoc,10,false
142.708288,12.631429,Sox10,8,false
105.360245,99.948103,Gad1,46,false
87.349842,49.311421,Gad1,0,true
39.023357,50.094595,Gad1,0,true
57.404584,27.378360,Gad1,0,true
30.050772,27.668036,Aldoc,10,false
69.968803,128.174152,Gad1,52,false
143.495471,128.755765,Slc17a7,56,false
47.685905,62.089015,Ttr,27,false
91.625581,52.388160,Aldoc,21,false
9.950464,68.238577,Gad1,25,false
76.410900,82.681721,Pdgfra,0,true
87.821727,12.382629,Ttr,5,false
67.467056,68.146827,Gad1,28,false
72.823093,144.094425,Aldoc,60,false
145.979084,32.326405,Gad1,16,false
12.357361,143.503961,Pdgfra,57,false
145.526846,130.512089,Gad1,56,false
67.372481,68.301126,Gad1,28,false
143.140556,87.110733,Pdgfra,40,false
112.286775,10.699385,Pdgfra,6,false
72.832525,50.503215,Slc17a7,20,false
15.023180,32.627058,Aldoc,9,false
103.906705,68.331031,Aldoc,30,false
110.710902,13.264196,Pdgfra,6,false
131.305501,14.376388,Pdgfra,7,false
10.136204,109.395515,Slc17a7,41,false
51.390522,126.408385,Gad1,51,false
31.910547,14.456602,Slc17a7,2,false
101.322806,13.251593,Aldoc,6,false
116.417310,117.579574,Gad1,0,true
32.966696,49.636460,Aldoc,18,false
88.313703,108.472622,Aldoc,45,false
85.184297,108.725114,Aldoc,45,false
41.952357,5.762856,Aldoc,0,true
106.269519,44.516959,Gad1,22,false
70.426971,13.045601,Gad1,4,false
147.014824,70.488769,Slc17a7,32,false
7.621501,46.319122,Slc17a7,17,false
49.863084,149.632457,Slc17a7,59,false
129.805278,72.337429,Gad1,0,true
29.526486,148.553808,Sox10,58,false
145.462650,50.792142,Sox10,24,false
69.855290,143.136066,Gad1,60,false
31.396966,87.539008,Gad1,34,false
122.490174,84.941190,Aldoc,39,false
85.937875,30.750684,Gad1,13,false
11.195674,91.040877,Aldoc,33,false
142.433717,29.404045,Gad1,16,false
14.321625,146.997484,Aldoc,57,false
69.676168,141.986636,Aldoc,60,false
71.198091,125.586731,Aldoc,52,false
30.060172,109.103513,Sox10,42,false
30.433401,87.906261,Gad1,34,false
145.180897,83.438782,Gad1,40,false
33.155989,70.890685,Pdgfra,26,false
30.654238,53.039883,Aldoc,18,false
123.510218,106.508652,Slc17a7,47,false
89.400308,68.480991,Pdgfra,29,false
92.245771,30.307489,Gad1,13,false
87.156396,30.265812,Gad1,13,false
145.807455,106.570613,Aldoc,48,false
11.208380,10.727515,Gad1,1,false
27.253764,89.511245,Gad1,34,false
19.354136,3.218106,Aldoc,0,true
122.987521,32.438874,Slc17a7,15,false
88.967043,87.089074,Gad1,37,false
104.252587,68.518880,Ttr,30,false
73.298493,129.210190,Slc17a7,0,true
124.279122,123.384503,Gad1,55,false
103.412534,52.621750,Gad1,22,false
46.612752,107.607553,Sox10,43,false
12.604714,147.353479,Pdgfra,57,false
108.967867,108.989974,Slc17a7,46,false
73.200408,127.617699,Slc17a7,52,false
112.592502,108.218319,Gad1,46,false
31.637439,26.005893,Gad1,10,false
32.402543,30.749839,Aldoc,10,false
30.463208,69.818102,Slc17a7,26,false
73.735981,28.533889,Slc17a7,0,true
108.333986,60.765058,Pdgfra,30,false
45.531960,104.451833,Ttr,43,false
111.685314,46.490684,Aldoc,22,false
106.505961,102.786140,Sox10,46,false
147.775163,69.779044,Pdgfra,32,false
91.871437,91.424465,Gad1,37,false
125.599418,128.165336,Aldoc,55,false
140.636777,79.732547,Sox10,0,true
70.170701,89.794515,Aldoc,36,false
3.130321,48.679162,Gad1,0,true
89.852100,65.923570,Slc17a7,29,false
35.060937,75.573068,Slc17a7,26,false
86.289408,126.898455,Pdgfra,53,false
106.438677,90.308409,Sox10,0,true
86.336237,105.913906,Ttr,45,false
148.622741,127.529804,Slc17a7,56,false
30.798991,129.859862,Slc17a7,50,false
65.539565,104.478371,Slc17a7,44,false
127.965229,106.839140,Pdgfra,47,false
103.843862,49.318203,Aldoc,22,false
145.601370,124.333065,Slc17a7,56,false
11.300903,101.689206,Sox10,41,false
77.485987,116.589952,Ttr,0,true
85.456866,51.950128,Aldoc,21,false
28.140113,87.194821,Gad1,34,false
29.630532,44.918650,Slc17a7,18,false
66.372181,128.099038,Gad1,52,false
50.338600,65.852946,Sox10,27,false
124.183847,71.843852,Aldoc,31,false
121.899529,14.974018,Gad1,7,false
121.378040,35.574287,Slc17a7,15,false
94.401750,109.590179,Gad1,45,false
126.572989,34.934471,Pdgfra,15,false
73.220362,31.962541,Aldoc,12,false
51.705144,83.790292,Slc17a7,35,false
52.113948,7.544646,Pdgfra,3,false
144.217186,9.960164,Slc17a7,8,false
141.206476,105.240234,Ttr,0,true
142.947322,33.152757,Sox10,16,false
107.611518,50.131622,Gad1,22,false
88.327281,67.682633,Slc17a7,29,false
144.717058,13.605381,Pdgfra,8,false
69.812294,141.166507,Pdgfra,60,false
112.282768,24.074122,Gad1,0,true
105.716183,127.681563,Slc17a7,54,false
150.842301,101.773069,Aldoc,48,false
10.586813,45.798766,Pdgfra,17,false
94.587176,49.958741,Aldoc,21,false
12.344810,126.516135,Gad1,49,false
106.961057,29.298254,Pdgfra,14,false
88.582311,121.512782,Aldoc,53,false
124.307357,29.846055,Sox10,15,false
122.382514,68.332074,Slc17a7,31,false
44.583400,100.963713,Pdgfra,43,false
31.849355,86.030766,Gad1,34,false
122.417142,46.069900,Aldoc,23,false
112.393088,13.047564,Pdgfra,6,false
145.204262,9.488381,Slc17a7,8,false
145.435669,51.688733,Aldoc,24,false
2.923574,57.673418,Aldoc,0,true
123.389896,125.482972,Gad1,55,false
52.378950,27.774254,Slc17a7,11,false
68.027483,31.390560,Aldoc,12,false
29.667643,142.487035,Sox10,58,false
54.340316,60.173405,Gad1,0,true
12.695451,106.512179,Slc17a7,41,false
29.226794,68.831206,Slc17a7,26,false
13.703870,125.582234,Ttr,49,false
68.555549,145.102059,Slc17a7,60,false
67.545413,127.603339,Slc17a7,52,false
147.176637,68.743442,Sox10,32,false
30.015151,109.492662,Aldoc,42,false
13.784492,114.432893,Sox10,0,true
27.508173,13.781423,Slc17a7,2,false
69.568021,131.722683,Slc17a7,52,false
76.173296,91.604776,Pdgfra,36,false
11.155460,7.326640,Gad1,1,false
106.935926,112.825271,Gad1,46,false
66.442037,89.626757,Aldoc,36,false
63.126901,138.457929,Ttr,0,true
103.471508,86.684074,Ttr,38,false
9.903363,44.923887,Slc17a7,17,false
67.857348,122.088403,Gad1,52,false
88.865387,48.739931,Sox10,21,false
121.925992,131.490761,Ttr,55,false
124.878308,51.214415,Aldoc,23,false
51.204717,88.336603,Slc17a7,35,false
70.809385,32.856637,Ttr,12,false
88.374994,50.130787,Aldoc,21,false
46.049051,34.073316,Slc17a7,11,false
99.134841,120.863275,Pdgfra,0,true
33.975856,33.294534,Gad1,10,false
24.839545,128.289935,Pdgfra,50,false
124.716672,91.800039,Slc17a7,39,false
100.540303,24.860258,Slc17a7,0,true
102.397261,129.538719,Slc17a7,54,false
29.625630,129.713978,Slc17a7,50,false
70.519484,139.352684,Gad1,60,false
143.485761,84.173155,Pdgfra,40,false
8.830659,69.045368,Gad1,25,false
123.581432,33.761155,Ttr,15,false
8.321544,146.465891,Aldoc,57,false
123.055661,12.824636,Gad1,7,false
14.729887,14.132792,Gad1,1,false
91.280129,106.386857,Aldoc,45,false
27.810001,54.167633,Slc17a7,18,false
142.485072,50.877893,Sox10,24,false
34.750869,15.379039,Sox10,2,false
64.092130,103.562990,Slc17a7,44,false
62.250214,73.635675,Pdgfra,0,true
47.935879,14.353701,Aldoc,3,false
120.822275,52.617474,Slc17a7,23,false
17.320713,11.708312,Gad1,1,false
12.412067,106.722461,Pdgfra,41,false
88.679658,47.741025,Aldoc,21,false
122.792245,120.308859,Gad1,55,false
104.275762,51.571102,Gad1,22,false
65.332157,14.625895,Ttr,4,false
152.436553,62.587450,Sox10,0,true
134.587873,127.641639,Ttr,0,true
72.766904,108.096032,Slc17a7,44,false
94.447648,145.684054,Aldoc,0,true
67.017810,31.616932,Aldoc,12,false
108.742701,74.091145,Sox10,30,false
50.939105,85.441034,Aldoc,35,false
90.088206,29.184726,Slc17a7,0,true
10.599148,144.232703,Ttr,57,false
90.355973,85.525192,Gad1,37,false
106.680691,85.477549,Slc17a7,38,false
32.744493,68.400248,Pdgfra,26,false
66.567497,89.264609,Ttr,36,false
128.491657,58.550273,Ttr,0,true
70.255932,125.220779,Gad1,52,false
31.813145,105.859635,Aldoc,42,false
88.958364,49.901034,Ttr,21,false
120.901990,155.465185,Slc17a7,0,true
142.199729,106.385756,Aldoc,48,false
65.850417,29.618499,Aldoc,12,false
144.584035,125.817146,Aldoc,0,true
14.720675,29.492951,Sox10,9,false
51.847964,145.911039,Sox10,59,false
28.400153,54.339517,Aldoc,18,false
46.263249,98.989604,Gad1,0,true
106.963426,105.097251,Pdgfra,46,false
121.398752,50.338009,Slc17a7,23,false
