x,y,gene,cell_truth,is_noise_truth,molecule_id,confidence,cluster,cell,assignment_confidence,is_noise,ncv_color
63.415831,126.625364,Aldoc,52,false,4472,0.94975,2,CR9f3683203-45,1.0,false,#B74B1F
52.012322,89.971685,Slc17a7,35,false,4473,0.99174,3,CR9f3683203-23,1.0,false,#D23071
106.762104,47.443898,Ttr,22,false,4474,0.9917,2,CR9f3683203-33,1.0,false,#84A9CD
126.701466,29.763493,Pdgfra,15,false,4475,0.99167,1,CR9f3683203-34,1.0,false,#B17D5A
145.683444,50.247134,Slc17a7,24,false,4476,0.99031,3,CR9f3683203-46,1.0,false,#008FCA
140.688288,11.724016,Slc17a7,8,false,4477,0.99121,3,CR9f3683203-32,1.0,false,#007D21
93.863949,32.235795,Slc17a7,13,false,4478,0.6203,3,CR9f3683203-20,1.0,false,#00A1FF
121.696724,85.502132,Pdgfra,39,false,4479,0.96905,3,CR9f3683203-50,1.0,false,#0091CB
48.451349,146.40527,Slc17a7,59,false,4480,0.99126,3,CR9f3683203-48,1.0,false,#CD0000
89.091398,68.04548,Sox10,29,false,4481,0.98825,3,CR9f3683203-35,1.0,false,#FC7352
43.695879,128.9008,Gad1,0,true,4482,0.83914,2,CR9f3683203-37,0.94,false,#004026
125.189002,7.881768,Ttr,7,false,4483,0.69642,2,CR9f3683203-24,1.0,false,#005D8A
53.912518,49.842792,Gad1,19,false,4484,0.99023,2,CR9f3683203-15,1.0,false,#375CDF
31.811155,127.659718,Slc17a7,50,false,4485,0.9917,3,CR9f3683203-31,1.0,false,#00608F
67.481943,49.133863,Gad1,20,false,4486,0.99186,3,CR9f3683203-19,1.0,false,#006DFD
123.749467,53.356848,Slc17a7,0,true,4487,0.98993,3,CR9f3683203-38,1.0,false,#006DFE
72.018022,90.673062,Gad1,36,false,4488,0.98595,2,CR9f3683203-30,1.0,false,#514C31
156.915988,98.440362,Slc17a7,0,true,4489,0.0,3,,1.0,true,#4A8B69
87.43697,69.997647,Sox10,29,false,4490,0.99061,3,CR9f3683203-35,1.0,false,#698007
13.504116,145.702191,Aldoc,57,false,4491,0.99005,3,CR9f3683203-36,1.0,false,#D07FE7
12.523413,104.103883,Slc17a7,41,false,4492,0.99145,3,CR9f3683203-17,1.0,false,#00B454
103.458067,52.52054,Pdgfra,22,false,4493,0.9896,2,CR9f3683203-33,1.0,false,#006DFF
72.979549,29.706919,Aldoc,12,false,4494,0.96323,1,CR9f3683203-12,1.0,false,#008F7E
52.537225,89.643082,Ttr,35,false,4495,0.99169,3,CR9f3683203-23,1.0,false,#D33072
69.591101,127.912682,Aldoc,52,false,4496,0.99186,2,CR9f3683203-45,1.0,false,#052017
106.717075,14.457036,Gad1,6,false,4497,0.99185,3,CR9f3683203-18,1.0,false,#5D7400
87.550839,46.575962,Aldoc,21,false,4498,0.99114,1,CR9f3683203-25,1.0,false,#0081FF
147.203654,126.251961,Pdgfra,56,false,4499,0.99185,3,CR9f3683203-60,1.0,false,#00462A
142.31765,8.475785,Sox10,0,true,4500,0.98588,3,CR9f3683203-32,1.0,false,#00BECD
50.738021,91.229822,Slc17a7,35,false,4501,0.99166,3,CR9f3683203-23,1.0,false,#78E157
53.161613,68.3625,Aldoc,27,false,4502,0.99182,1,CR9f3683203-16,1.0,false,#6C412E
69.947415,89.036295,Sox10,36,false,4503,0.98932,3,CR9f3683203-30,1.0,false,#009A94
156.961321,46.022917,Aldoc,0,true,4504,0.0,1,,1.0,true,#305A75
35.143564,106.766478,Gad1,42,false,4505,0.98782,3,CR9f3683203-27,1.0,false,#656500
29.222872,27.527052,Aldoc,10,false,4506,0.98531,2,CR9f3683203-5,1.0,false,#0060EF
142.708288,12.631429,Sox10,8,false,4507,0.99168,3,CR9f3683203-32,1.0,false,#003A81
105.360245,99.948103,Gad1,46,false,4508,0.42542,2,CR9f3683203-54,1.0,false,#B17F5B
87.349842,49.311421,Gad1,0,true,4509,0.99145,3,CR9f3683203-25,1.0,false,#004F00
39.023357,50.094595,Gad1,0,true,4510,0.0,2,,1.0,true,#005C8E
57.404584,27.37836,Gad1,0,true,4511,0.0,2,,1.0,true,#F77864
30.050772,27.668036,Aldoc,10,false,4512,0.99068,2,CR9f3683203-5,1.0,false,#9DB0D9
69.968803,128.174152,Gad1,52,false,4513,0.99144,2,CR9f3683203-45,1.0,false,#042118
143.495471,128.755765,Slc17a7,56,false,4514,0.99187,3,CR9f3683203-60,1.0,false,#D53174
47.685905,62.089015,Ttr,27,false,4515,0.89227,1,CR9f3683203-16,1.0,false,#484E34
91.625581,52.38816,Aldoc,21,false,4516,0.97547,3,CR9f3683203-25,1.0,false,#005F97
9.950464,68.238577,Gad1,25,false,4517,0.99184,2,CR9f3683203-8,1.0,false,#478C00
76.4109,82.681721,Pdgfra,0,true,4518,0.0,3,,0.92,true,#00C0D0
87.821727,12.382629,Ttr,5,false,4519,0.99104,3,CR9f3683203-11,1.0,false,#00BE5E
67.467056,68.146827,Gad1,28,false,4520,0.98898,2,CR9f3683203-22,1.0,false,#FE0076
72.823093,144.094425,Aldoc,60,false,4521,0.99052,3,CR9f3683203-53,1.0,false,#0080DA
145.979084,32.326405,Gad1,16,false,4522,0.98627,2,CR9f3683203-39,1.0,false,#00BEFF
12.357361,143.503961,Pdgfra,57,false,4523,0.99138,1,CR9f3683203-36,1.0,false,#626A00
145.526846,130.512089,Gad1,56,false,4524,0.98789,3,CR9f3683203-60,1.0,false,#FB734D
67.372481,68.301126,Gad1,28,false,4525,0.98766,2,CR9f3683203-22,1.0,false,#FF0077
143.140556,87.110733,Pdgfra,40,false,4526,0.99119,2,CR9f3683203-55,1.0,false,#005C86
112.286775,10.699385,Pdgfra,6,false,4527,0.8913,3,CR9f3683203-18,1.0,false,#00462B
72.832525,50.503215,Slc17a7,20,false,4528,0.99068,3,CR9f3683203-19,1.0,false,#6D7700
15.02318,32.627058,Aldoc,9,false,4529,0.9899,1,CR9f3683203-3,1.0,false,#006191
103.906705,68.331031,Aldoc,30,false,4530,0.99122,3,CR9f3683203-41,1.0,false,#00968E
110.710902,13.264196,Pdgfra,6,false,4531,0.98823,3,CR9f3683203-18,1.0,false,#8F4685
131.305501,14.376388,Pdgfra,7,false,4532,0.92592,2,CR9f3683203-24,1.0,false,#105300
10.136204,109.395515,Slc17a7,41,false,4533,0.98795,3,CR9f3683203-17,1.0,false,#8A006E
51.390522,126.408385,Gad1,51,false,4534,0.99067,1,CR9f3683203-37,1.0,false,#007CD8
31.910547,14.456602,Slc17a7,2,false,4535,0.98292,3,CR9f3683203-2,1.0,false,#DD9662
101.322806,13.251593,Aldoc,6,false,4536,0.96065,3,CR9f3683203-18,1.0,false,#006093
116.41731,117.579574,Gad1,0,true,4537,0.0,2,,1.0,true,#FA006A
32.966696,49.63646,Aldoc,18,false,4538,0.99185,3,CR9f3683203-9,1.0,false,#9B7A66
88.313703,108.472622,Aldoc,45,false,4539,0.99173,3,CR9f3683203-47,1.0,false,#D585F0
85.184297,108.725114,Aldoc,45,false,4540,0.98575,1,CR9f3683203-47,1.0,false,#723E2E
41.952357,5.762856,Aldoc,0,true,4541,0.0,1,,1.0,true,#BF7E9E
106.269519,44.516959,Gad1,22,false,4542,0.46276,2,CR9f3683203-33,1.0,false,#93AFD7
70.426971,13.045601,Gad1,4,false,4543,0.99184,2,CR9f3683203-7,1.0,false,#0F2014
147.014824,70.488769,Slc17a7,32,false,4544,0.99136,3,CR9f3683203-51,1.0,false,#DC3889
7.621501,46.319122,Slc17a7,17,false,4545,0.9758,3,CR9f3683203-4,1.0,false,#F80066
49.863084,149.632457,Slc17a7,59,false,4546,0.99038,3,CR9f3683203-48,1.0,false,#0072FF
129.805278,72.337429,Gad1,0,true,4547,0.90267,2,CR9f3683203-49,1.0,false,#BA4B1F
29.526486,148.553808,Sox10,58,false,4548,0.98181,2,CR9f3683203-43,1.0,false,#035074
145.46265,50.792142,Sox10,24,false,4549,0.98994,3,CR9f3683203-46,1.0,false,#008DC9
69.85529,143.136066,Gad1,60,false,4550,0.99178,3,CR9f3683203-53,1.0,false,#00A2FF
31.396966,87.539008,Gad1,34,false,4551,0.98912,2,CR9f3683203-21,1.0,false,#002E9B
122.490174,84.94119,Aldoc,39,false,4552,0.98714,3,CR9f3683203-50,1.0,false,#008C7A
85.937875,30.750684,Gad1,13,false,4553,0.99126,2,CR9f3683203-20,1.0,false,#009365
11.195674,91.040877,Aldoc,33,false,4554,0.99187,1,CR9f3683203-14,1.0,false,#00A0FF
142.433717,29.404045,Gad1,16,false,4555,0.99148,2,CR9f3683203-39,1.0,false,#673E29
14.321625,146.997484,Aldoc,57,false,4556,0.99005,3,CR9f3683203-36,1.0,false,#C74A00
69.676168,141.986636,Aldoc,60,false,4557,0.99056,3,CR9f3683203-53,1.0,false,#00A1FF
71.198091,125.586731,Aldoc,52,false,4558,0.99106,2,CR9f3683203-45,1.0,false,#8BADD4
30.060172,109.103513,Sox10,42,false,4559,0.99185,3,CR9f3683203-27,1.0,false,#008F80
30.433401,87.906261,Gad1,34,false,4560,0.99076,2,CR9f3683203-21,1.0,false,#305876
145.180897,83.438782,Gad1,40,false,4561,0.99173,2,CR9f3683203-55,1.0,false,#361500
33.155989,70.890685,Pdgfra,26,false,4562,0.99157,3,CR9f3683203-13,1.0,false,#006CFF
30.654238,53.039883,Aldoc,18,false,4563,0.99183,3,CR9f3683203-9,1.0,false,#8BAFD8
123.510218,106.508652,Slc17a7,47,false,4564,0.99185,3,CR9f3683203-56,1.0,false,#3C8767
89.400308,68.480991,Pdgfra,29,false,4565,0.99069,3,CR9f3683203-35,1.0,false,#FD7355
92.245771,30.307489,Gad1,13,false,4566,0.98657,2,CR9f3683203-20,1.0,false,#00E6FF
87.156396,30.265812,Gad1,13,false,4567,0.99159,2,CR9f3683203-20,1.0,false,#660029
145.807455,106.570613,Aldoc,48,false,4568,0.99145,3,CR9f3683203-59,1.0,false,#5F8113
11.20838,10.727515,Gad1,1,false,4569,0.99087,2,CR9f3683203-1,1.0,false,#D74D00
27.253764,89.511245,Gad1,34,false,4570,0.98911,2,CR9f3683203-21,1.0,false,#5E810F
19.354136,3.218106,Aldoc,0,true,4571,0.0,1,,1.0,true,#005F97
122.987521,32.438874,Slc17a7,15,false,4572,0.99183,1,CR9f3683203-34,1.0,false,#EC9568
88.967043,87.089074,Gad1,37,false,4573,0.99173,2,CR9f3683203-42,1.0,false,#FF007C
104.252587,68.51888,Ttr,30,false,4574,0.99154,3,CR9f3683203-41,1.0,false,#009A98
73.298493,129.21019,Slc17a7,0,true,4575,0.84854,3,CR9f3683203-45,1.0,false,#FF0071
124.279122,123.384503,Gad1,55,false,4576,0.99185,2,CR9f3683203-58,1.0,false,#7A2B00
103.412534,52.62175,Gad1,22,false,4577,0.98852,2,CR9f3683203-33,1.0,false,#FC755B
46.612752,107.607553,Sox10,43,false,4578,0.99169,2,CR9f3683203-29,1.0,false,#9B7D6A
12.604714,147.353479,Pdgfra,57,false,4579,0.98997,3,CR9f3683203-36,1.0,false,#4BADFF
108.967867,108.989974,Slc17a7,46,false,4580,0.99145,2,CR9f3683203-54,1.0,false,#9EB2DE
73.200408,127.617699,Slc17a7,52,false,4581,0.84811,3,CR9f3683203-45,1.0,false,#FF0076
112.592502,108.218319,Gad1,46,false,4582,0.98608,2,CR9f3683203-54,1.0,false,#AE805F
31.637439,26.005893,Gad1,10,false,4583,0.99087,2,CR9f3683203-5,1.0,false,#00E6FF
32.402543,30.749839,Aldoc,10,false,4584,0.99183,2,CR9f3683203-5,1.0,false,#584A37
30.463208,69.818102,Slc17a7,26,false,4585,0.98968,3,CR9f3683203-13,1.0,false,#003487
73.735981,28.533889,Slc17a7,0,true,4586,0.30521,3,CR9f3683203-12,1.0,false,#008E77
108.333986,60.765058,Pdgfra,30,false,4587,0.0,3,,0.7,true,#A27B62
45.53196,104.451833,Ttr,43,false,4588,0.97526,2,CR9f3683203-29,1.0,false,#6C3B27
111.685314,46.490684,Aldoc,22,false,4589,0.71661,1,CR9f3683203-33,1.0,false,#656500
106.505961,102.78614,Sox10,46,false,4590,0.99098,2,CR9f3683203-54,1.0,false,#59462E
147.775163,69.779044,Pdgfra,32,false,4591,0.99187,3,CR9f3683203-51,1.0,false,#005000
91.871437,91.424465,Gad1,37,false,4592,0.9917,2,CR9f3683203-42,1.0,false,#00E4FF
125.599418,128.165336,Aldoc,55,false,4593,0.99157,2,CR9f3683203-58,1.0,false,#A77F63
140.636777,79.732547,Sox10,0,true,4594,0.00074,1,CR9f3683203-55,0.92,false,#FD0073
70.170701,89.794515,Aldoc,36,false,4595,0.99104,3,CR9f3683203-30,1.0,false,#0089C9
3.130321,48.679162,Gad1,0,true,4596,0.00076,2,CR9f3683203-4,0.96,false,#5A8CF4
89.8521,65.92357,Slc17a7,29,false,4597,0.99149,3,CR9f3683203-35,1.0,false,#D23071
35.060937,75.573068,Slc17a7,26,false,4598,0.53198,3,CR9f3683203-13,1.0,false,#00C5D5
86.289408,126.898455,Pdgfra,53,false,4599,0.99072,3,CR9f3683203-52,1.0,false,#5E8CFC
106.438677,90.308409,Sox10,0,true,4600,0.99095,3,CR9f3683203-44,1.0,false,#00988F
86.336237,105.913906,Ttr,45,false,4601,0.99187,3,CR9f3683203-47,1.0,false,#006094
148.622741,127.529804,Slc17a7,56,false,4602,0.99134,3,CR9f3683203-60,1.0,false,#005C7E
30.798991,129.859862,Slc17a7,50,false,4603,0.99177,3,CR9f3683203-31,1.0,false,#D33072
65.539565,104.478371,Slc17a7,44,false,4604,0.98183,3,CR9f3683203-40,1.0,false,#8B0070
127.965229,106.83914,Pdgfra,47,false,4605,0.99036,3,CR9f3683203-56,1.0,false,#00BDCE
103.843862,49.318203,Aldoc,22,false,4606,0.9902,2,CR9f3683203-33,1.0,false,#0C5100
145.60137,124.333065,Slc17a7,56,false,4607,0.99178,3,CR9f3683203-60,1.0,false,#FE745D
11.300903,101.689206,Sox10,41,false,4608,0.99158,3,CR9f3683203-17,1.0,false,#00C2FF
77.485987,116.589952,Ttr,0,true,4609,0.0,1,,1.0,true,#008E78
85.456866,51.950128,Aldoc,21,false,4610,0.99065,1,CR9f3683203-25,1.0,false,#245271
28.140113,87.194821,Gad1,34,false,4611,0.99186,2,CR9f3683203-21,1.0,false,#5B91EE
29.630532,44.91865,Slc17a7,18,false,4612,0.11379,3,CR9f3683203-9,1.0,false,#74E3FF
66.372181,128.099038,Gad1,52,false,4613,0.99187,2,CR9f3683203-45,1.0,false,#00462C
50.3386,65.852946,Sox10,27,false,4614,0.99063,1,CR9f3683203-16,1.0,false,#1A5070
124.183847,71.843852,Aldoc,31,false,4615,0.99185,2,CR9f3683203-49,1.0,false,#5A4B31
121.899529,14.974018,Gad1,7,false,4616,0.96909,2,CR9f3683203-24,1.0,false,#CB4A00
121.37804,35.574287,Slc17a7,15,false,4617,0.97185,3,CR9f3683203-34,1.0,false,#00A2FF
94.40175,109.590179,Gad1,45,false,4618,0.79436,2,CR9f3683203-47,1.0,false,#564931
126.572989,34.934471,Pdgfra,15,false,4619,0.99145,1,CR9f3683203-34,1.0,false,#773B2E
73.220362,31.962541,Aldoc,12,false,4620,0.98352,1,CR9f3683203-12,1.0,false,#B44C20
51.705144,83.790292,Slc17a7,35,false,4621,0.99094,3,CR9f3683203-23,1.0,false,#00C0D2
52.113948,7.544646,Pdgfra,3,false,4622,0.98849,3,CR9f3683203-6,1.0,false,#D17FE6
144.217186,9.960164,Slc17a7,8,false,4623,0.99177,3,CR9f3683203-32,1.0,false,#00472B
141.206476,105.240234,Ttr,0,true,4624,0.98482,3,CR9f3683203-59,1.0,false,#008D79
142.947322,33.152757,Sox10,16,false,4625,0.99182,2,CR9f3683203-39,1.0,false,#2B2083
107.611518,50.131622,Gad1,22,false,4626,0.99187,2,CR9f3683203-33,1.0,false,#CD00B4
88.327281,67.682633,Slc17a7,29,false,4627,0.99069,3,CR9f3683203-35,1.0,false,#00C1CF
144.717058,13.605381,Pdgfra,8,false,4628,0.9912,3,CR9f3683203-32,1.0,false,#00B658
69.812294,141.166507,Pdgfra,60,false,4629,0.98412,3,CR9f3683203-53,1.0,false,#00A1FF
112.282768,24.074122,Gad1,0,true,4630,3.0e-5,2,,0.64,true,#00946B
105.716183,127.681563,Slc17a7,54,false,4631,0.99106,3,CR9f3683203-57,1.0,false,#00A1FF
150.842301,101.773069,Aldoc,48,false,4632,0.01032,1,CR9f3683203-59,1.0,false,#904482
10.586813,45.798766,Pdgfra,17,false,4633,0.9917,3,CR9f3683203-4,1.0,false,#69820B
94.587176,49.958741,Aldoc,21,false,4634,0.14381,1,CR9f3683203-25,1.0,false,#005F96
12.34481,126.516135,Gad1,49,false,4635,0.99109,2,CR9f3683203-28,1.0,false,#00462C
106.961057,29.298254,Pdgfra,14,false,4636,0.99106,3,CR9f3683203-26,1.0,false,#F0D0B5
88.582311,121.512782,Aldoc,53,false,4637,0.98935,3,CR9f3683203-52,1.0,false,#DD9560
124.307357,29.846055,Sox10,15,false,4638,0.99166,1,CR9f3683203-34,1.0,false,#2DAFFF
122.382514,68.332074,Slc17a7,31,false,4639,0.98494,2,CR9f3683203-49,1.0,false,#8FAFD7
44.5834,100.963713,Pdgfra,43,false,4640,0.46033,2,CR9f3683203-29,1.0,false,#004B00
31.849355,86.030766,Gad1,34,false,4641,0.99161,2,CR9f3683203-21,1.0,false,#00B84D
122.417142,46.0699,Aldoc,23,false,4642,0.9878,3,CR9f3683203-38,1.0,false,#657D05
112.393088,13.047564,Pdgfra,6,false,4643,0.79294,3,CR9f3683203-18,1.0,false,#D23179
145.204262,9.488381,Slc17a7,8,false,4644,0.9918,3,CR9f3683203-32,1.0,false,#944783
145.435669,51.688733,Aldoc,24,false,4645,0.98993,3,CR9f3683203-46,1.0,false,#008FC9
2.923574,57.673418,Aldoc,0,true,4646,0.0,1,,1.0,true,#00452A
123.389896,125.482972,Gad1,55,false,4647,0.99137,2,CR9f3683203-58,1.0,false,#B24C1F
52.37895,27.774254,Slc17a7,11,false,4648,0.97787,3,CR9f3683203-10,1.0,false,#007D1B
68.027483,31.39056,Aldoc,12,false,4649,0.99124,1,CR9f3683203-12,1.0,false,#00C6D9
29.667643,142.487035,Sox10,58,false,4650,0.98766,2,CR9f3683203-43,1.0,false,#640028
54.340316,60.173405,Gad1,0,true,4651,4.0e-5,2,,0.54,true,#5E810F
12.695451,106.512179,Slc17a7,41,false,4652,0.99162,3,CR9f3683203-17,1.0,false,#D33072
29.226794,68.831206,Slc17a7,26,false,4653,0.99174,3,CR9f3683203-13,1.0,false,#00A1FF
13.70387,125.582234,Ttr,49,false,4654,0.98759,2,CR9f3683203-28,1.0,false,#00B449
68.555549,145.102059,Slc17a7,60,false,4655,0.99177,3,CR9f3683203-53,1.0,false,#FF0071
67.545413,127.603339,Slc17a7,52,false,4656,0.99177,2,CR9f3683203-45,1.0,false,#008D62
147.176637,68.743442,Sox10,32,false,4657,0.99154,3,CR9f3683203-51,1.0,false,#C50000
30.015151,109.492662,Aldoc,42,false,4658,0.99165,3,CR9f3683203-27,1.0,false,#CF85F0
13.784492,114.432893,Sox10,0,true,4659,0.0,1,,1.0,true,#BC7D9C
27.508173,13.781423,Slc17a7,2,false,4660,0.98872,3,CR9f3683203-2,1.0,false,#00BD5C
69.568021,131.722683,Slc17a7,52,false,4661,0.97917,2,CR9f3683203-45,0.98,false,#00C3FF
76.173296,91.604776,Pdgfra,36,false,4662,0.00015,3,CR9f3683203-30,0.94,false,#004800
11.15546,7.32664,Gad1,1,false,4663,0.97461,2,CR9f3683203-1,1.0,false,#CE00B3
106.935926,112.825271,Gad1,46,false,4664,0.00633,2,CR9f3683203-54,1.0,false,#0071FF
66.442037,89.626757,Aldoc,36,false,4665,0.99171,3,CR9f3683203-30,1.0,false,#DD9B77
63.126901,138.457929,Ttr,0,true,4666,8.0e-5,1,CR9f3683203-53,0.58,false,#361800
103.471508,86.684074,Ttr,38,false,4667,0.99151,3,CR9f3683203-44,1.0,false,#EAC8A2
9.903363,44.923887,Slc17a7,17,false,4668,0.98455,3,CR9f3683203-4,1.0,false,#00BFCE
67.857348,122.088403,Gad1,52,false,4669,0.98146,2,CR9f3683203-45,1.0,false,#0071FF
88.865387,48.739931,Sox10,21,false,4670,0.99147,1,CR9f3683203-25,1.0,false,#174F70
121.925992,131.490761,Ttr,55,false,4671,0.22722,2,CR9f3683203-58,1.0,false,#155000
124.878308,51.214415,Aldoc,23,false,4672,0.99102,3,CR9f3683203-38,1.0,false,#009A97
51.204717,88.336603,Slc17a7,35,false,4673,0.98847,3,CR9f3683203-23,1.0,false,#97417C
70.809385,32.856637,Ttr,12,false,4674,0.99153,1,CR9f3683203-12,1.0,false,#5A4937
88.374994,50.130787,Aldoc,21,false,4675,0.98979,3,CR9f3683203-25,1.0,false,#6A4431
46.049051,34.073316,Slc17a7,11,false,4676,0.9094,3,CR9f3683203-10,1.0,false,#00BB5A
99.134841,120.863275,Pdgfra,0,true,4677,0.0,1,,1.0,true,#005F97
33.975856,33.294534,Gad1,10,false,4678,0.99098,2,CR9f3683203-5,1.0,false,#082015
24.839545,128.289935,Pdgfra,50,false,4679,0.02078,3,CR9f3683203-31,1.0,false,#FE745B
124.716672,91.800039,Slc17a7,39,false,4680,0.98962,3,CR9f3683203-50,1.0,false,#005C7A
100.540303,24.860258,Slc17a7,0,true,4681,0.0,3,,0.94,true,#EFD163
102.397261,129.538719,Slc17a7,54,false,4682,0.94911,3,CR9f3683203-57,1.0,false,#8F4887
29.62563,129.713978,Slc17a7,50,false,4683,0.99183,3,CR9f3683203-31,1.0,false,#98447D
70.519484,139.352684,Gad1,60,false,4684,0.88549,2,CR9f3683203-53,0.94,false,#00A1FF
143.485761,84.173155,Pdgfra,40,false,4685,0.99173,2,CR9f3683203-55,1.0,false,#CB00B4
8.830659,69.045368,Gad1,25,false,4686,0.99178,2,CR9f3683203-8,1.0,false,#418F00
123.581432,33.761155,Ttr,15,false,4687,0.99142,1,CR9f3683203-34,1.0,false,#2B5672
8.321544,146.465891,Aldoc,57,false,4688,0.82482,1,CR9f3683203-36,1.0,false,#CF80E8
123.055661,12.824636,Gad1,7,false,4689,0.99174,2,CR9f3683203-24,1.0,false,#7A2B00
14.729887,14.132792,Gad1,1,false,4690,0.99049,2,CR9f3683203-1,1.0,false,#8FAED7
91.280129,106.386857,Aldoc,45,false,4691,0.99186,3,CR9f3683203-47,1.0,false,#628313
27.810001,54.167633,Slc17a7,18,false,4692,0.98666,3,CR9f3683203-9,1.0,false,#627400
142.485072,50.877893,Sox10,24,false,4693,0.98867,3,CR9f3683203-46,1.0,false,#DF9A74
34.750869,15.379039,Sox10,2,false,4694,0.65784,3,CR9f3683203-2,1.0,false,#E29970
64.09213,103.56299,Slc17a7,44,false,4695,0.71834,3,CR9f3683203-40,1.0,false,#8B006F
62.250214,73.635675,Pdgfra,0,true,4696,0.01473,1,CR9f3683203-22,1.0,false,#00A1FF
47.935879,14.353701,Aldoc,3,false,4697,0.96848,1,CR9f3683203-6,1.0,false,#AE4C22
120.822275,52.617474,Slc17a7,23,false,4698,0.91196,3,CR9f3683203-38,1.0,false,#00C5FF
17.320713,11.708312,Gad1,1,false,4699,0.8496,2,CR9f3683203-1,1.0,false,#F2D066
12.412067,106.722461,Pdgfra,41,false,4700,0.991,3,CR9f3683203-17,1.0,false,#F1D1B9
88.679658,47.741025,Aldoc,21,false,4701,0.99169,1,CR9f3683203-25,1.0,false,#361800
122.792245,120.308859,Gad1,55,false,4702,0.65108,2,CR9f3683203-58,1.0,false,#8FADD6
104.275762,51.571102,Gad1,22,false,4703,0.99187,2,CR9f3683203-33,1.0,false,#0071FF
65.332157,14.625895,Ttr,4,false,4704,0.9877,2,CR9f3683203-7,1.0,false,#96AFD8
152.436553,62.58745,Sox10,0,true,4705,0.0,1,,1.0,true,#CC0000
134.587873,127.641639,Ttr,0,true,4706,0.0,3,,1.0,true,#2C5775
72.766904,108.096032,Slc17a7,44,false,4707,0.97156,3,CR9f3683203-40,1.0,false,#00BFCE
94.447648,145.684054,Aldoc,0,true,4708,0.0,1,,1.0,true,#004228
67.01781,31.616932,Aldoc,12,false,4709,0.99172,1,CR9f3683203-12,1.0,false,#00B9FC
108.742701,74.091145,Sox10,30,false,4710,0.61459,1,CR9f3683203-41,1.0,false,#5D7400
50.939105,85.441034,Aldoc,35,false,4711,0.99178,3,CR9f3683203-23,1.0,false,#697300
90.088206,29.184726,Slc17a7,0,true,4712,0.99173,2,CR9f3683203-20,1.0,false,#5C84F9
10.599148,144.232703,Ttr,57,false,4713,0.99064,1,CR9f3683203-36,1.0,false,#054B6F
90.355973,85.525192,Gad1,37,false,4714,0.99067,2,CR9f3683203-42,1.0,false,#F2D265
106.680691,85.477549,Slc17a7,38,false,4715,0.99186,3,CR9f3683203-44,1.0,false,#003487
32.744493,68.400248,Pdgfra,26,false,4716,0.99113,3,CR9f3683203-13,1.0,false,#8A006D
66.567497,89.264609,Ttr,36,false,4717,0.99174,3,CR9f3683203-30,1.0,false,#DE9B76
128.491657,58.550273,Ttr,0,true,4718,0.0,2,,1.0,true,#00A1FF
70.255932,125.220779,Gad1,52,false,4719,0.991,2,CR9f3683203-45,1.0,false,#00452A
31.813145,105.859635,Aldoc,42,false,4720,0.99025,3,CR9f3683203-27,1.0,false,#657200
88.958364,49.901034,Ttr,21,false,4721,0.98982,3,CR9f3683203-25,1.0,false,#006190
120.90199,155.465185,Slc17a7,0,true,4722,0.0,3,,1.0,true,#005F7F
142.199729,106.385756,Aldoc,48,false,4723,0.99181,3,CR9f3683203-59,1.0,false,#009A97
65.850417,29.618499,Aldoc,12,false,4724,0.9914,1,CR9f3683203-12,1.0,false,#67432D
144.584035,125.817146,Aldoc,0,true,4725,0.99187,3,CR9f3683203-60,1.0,false,#69E3FF
14.720675,29.492951,Sox10,9,false,4726,0.99165,3,CR9f3683203-3,1.0,false,#686A00
51.847964,145.911039,Sox10,59,false,4727,0.99187,3,CR9f3683203-48,1.0,false,#003A82
28.400153,54.339517,Aldoc,18,false,4728,0.99092,3,CR9f3683203-9,1.0,false,#617B02
46.263249,98.989604,Gad1,0,true,4729,0.0178,2,CR9f3683203-29,1.0,false,#D04B00
106.963426,105.097251,Pdgfra,46,false,4730,0.991,2,CR9f3683203-54,1.0,false,#5A452B
121.398752,50.338009,Slc17a7,23,false,4731,0.98894,3,CR9f3683203-38,1.0,false,#00C5FF
110.038812,53.885084,Ttr,22,false,4732,0.98623,2,CR9f3683203-33,1.0,false,#2C5775
146.987125,31.40244,Gad1,16,false,4733,0.99088,2,CR9f3683203-39,1.0,false,#9EB1DC
70.258485,12.09556,Gad1,4,false,4734,0.99159,2,CR9f3683203-7,1.0,false,#0C1F14
29.069141,85.988852,Gad1,34,false,4735,0.9914,2,CR9f3683203-21,1.0,false,#00E6FF
14.549861,30.490348,Slc17a7,9,false,4736,0.99179,3,CR9f3683203-3,1.0,false,#637D04
10.235557,50.987175,Slc17a7,17,false,4737,0.99162,3,CR9f3683203-4,1.0,false,#00BE5E
67.90499,70.570721,Gad1,28,false,4738,0.99107,2,CR9f3683203-22,1.0,false,#FB006F
89.308111,29.843514,Pdgfra,13,false,4739,0.99182,2,CR9f3683203-20,1.0,false,#5C85F8
69.459412,19.404843,Gad1,4,false,4740,0.05032,2,CR9f3683203-7,1.0,false,#5B92EE
69.302886,104.860184,Pdgfra,44,false,4741,0.99141,3,CR9f3683203-40,1.0,false,#FD7254
49.519958,141.931854,Slc17a7,59,false,4742,0.98686,3,CR9f3683203-48,1.0,false,#F90066
68.391624,136.702572,Aldoc,60,false,4743,0.0003,1,CR9f3683203-53,0.86,false,#004800
65.753847,147.005707,Aldoc,60,false,4744,0.99187,3,CR9f3683203-53,1.0,false,#B97D99
